"zone","state","lga","sector","ea","csource_cd","c4q5","c4q6","c4q7","c4q8","c4q9","c4q10","c4q11","c4q12","c4q13","c4q14","c4q15","c4q16"
5,32,3216,2,1184,2,2,,,,,,,,,,,
5,32,3216,2,1184,3,1,2,1,12,15,11500,12,15,57500,12,15,115000
5,32,3216,2,1184,4,2,,,,,,,,,,,
5,32,3218,2,296,1,1,1,1,2,15,11500,5,15,57500,12,15,115000
5,32,3218,2,296,2,2,,,,,,,,,,,
5,32,3218,2,296,3,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3218,2,296,4,2,,,,,,,,,,,
5,32,3221,2,132,1,1,1,1,2,15,11500,6,15,57500,12,15,115000
5,32,3221,2,132,2,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3221,2,132,3,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3221,2,132,4,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3222,1,1624,1,1,1,1,6,7,10700,12,10,55000,12,10,110000
5,32,3222,1,1624,2,2,,,,,,,,,,,
5,32,3222,1,1624,3,1,2,1,12,20,12000,9,20,60000,12,20,120000
5,32,3222,1,1624,4,2,,,,,,,,,,,
5,32,3222,1,2780,1,1,1,1,3,10,10500,5,5,55000,12,10,110000
5,32,3222,1,2780,2,1,1,1,3,20,12000,5,10,60000,12,20,120000
5,32,3222,1,2780,3,1,1,1,3,20,12000,5,10,60000,12,20,120000
5,32,3222,1,2780,4,1,1,1,3,20,12000,5,10,60000,12,20,120000
5,32,3223,2,390,1,1,1,1,2,15,11500,5,15,57500,12,15,115000
5,32,3223,2,390,2,2,,,,,,,,,,,
5,32,3223,2,390,3,2,,,,,,,,,,,
5,32,3223,2,390,4,1,1,1,2,20,12000,5,20,60000,12,20,120000
5,32,3223,2,578,1,1,1,1,2,15,11500,5,15,57500,12,15,115000
5,32,3223,2,578,2,2,,,,,,,,,,,
5,32,3223,2,578,3,1,1,1,3,20,12000,5,20,60000,12,20,120000
5,32,3223,2,578,4,2,,,,,,,,,,,
3,33,3304,2,418,1,2,,,,,,,,,,,
3,33,3304,2,418,2,2,,,,,,,,,,,
3,33,3304,2,418,3,1,2,1,6,10,11000,6,10,55000,12,10,110000
3,33,3304,2,418,4,2,,,,,,,,,,,
3,33,3307,2,688,1,2,,,,,,,,,,,
3,33,3307,2,688,2,2,,,,,,,,,,,
3,33,3307,2,688,3,1,2,1,3,10,11000,6,10,55000,12,10,110000
3,33,3307,2,688,4,2,,,,,,,,,,,
3,33,3310,2,476,1,2,,,,,,,,,,,
3,33,3310,2,476,2,2,,,,,,,,,,,
3,33,3310,2,476,3,2,,,,,,,,,,,
3,33,3310,2,476,4,1,2,2,3,10,11000,3,10,55000,6,10,110000
3,33,3311,1,702,1,2,,,,,,,,,,,
3,33,3311,1,702,2,1,2,1,6,10,11000,6,10,55000,12,15,115000
3,33,3311,1,702,3,1,2,1,3,10,11000,6,10,55000,6,10,110000
3,33,3311,1,702,4,2,,,,,,,,,,,
3,33,3313,2,930,1,2,,,,,,,,,,,
3,33,3313,2,930,2,1,1,1,3,10,11000,4,10,55000,6,10,110000
3,33,3313,2,930,3,1,2,1,3,10,11000,3,10,55000,6,10,110000
3,33,3313,2,930,4,2,,,,,,,,,,,
3,33,3318,2,30,1,2,,,,,,,,,,,
3,33,3318,2,30,2,2,,,,,,,,,,,
3,33,3318,2,30,3,1,2,1,3,10,11000,6,10,55000,6,10,110000
3,33,3318,2,30,4,2,,,,,,,,,,,
3,33,3321,1,1182,1,2,,,,,,,,,,,
3,33,3321,1,1182,2,2,,,,,,,,,,,
3,33,3321,1,1182,3,1,2,1,12,10,11000,10,10,55000,12,10,110000
3,33,3321,1,1182,4,1,2,1,6,0,10000,6,0,50000,6,0,100000
3,33,3323,2,92,1,2,,,,,,,,,,,
3,33,3323,2,92,2,2,,,,,,,,,,,
3,33,3323,2,92,3,1,2,1,3,10,11000,6,10,55000,6,10,110000
3,33,3323,2,92,4,2,,,,,,,,,,,
2,34,3401,2,526,1,2,,,,,,,,,,,
2,34,3401,2,526,2,2,,,,,,,,,,,
2,34,3401,2,526,3,2,,,,,,,,,,,
2,34,3401,2,526,4,2,,,,,,,,,,,
2,34,3403,2,198,1,2,,,,,,,,,,,
2,34,3403,2,198,2,2,,,,,,,,,,,
2,34,3403,2,198,3,1,2,1,5,10,11000,10,10,55000,12,10,110000
2,34,3403,2,198,4,2,,,,,,,,,,,
2,34,3405,2,456,1,2,,,,,,,,,,,
2,34,3405,2,456,2,2,,,,,,,,,,,
2,34,3405,2,456,3,1,1,1,5,5,10500,10,5,52500,10,10,105000
2,34,3405,2,456,4,2,,,,,,,,,,,
2,34,3405,2,1706,1,2,,,,,,,,,,,
2,34,3405,2,1706,2,2,,,,,,,,,,,
2,34,3405,2,1706,3,1,2,1,2,10,11000,10,10,55000,10,10,110000
2,34,3405,2,1706,4,2,,,,,,,,,,,
2,34,3408,2,870,1,2,,,,,,,,,,,
2,34,3408,2,870,2,2,,,,,,,,,,,
2,34,3408,2,870,3,1,2,1,5,10,11000,10,10,55000,10,10,110000
2,34,3408,2,870,4,2,,,,,,,,,,,
2,34,3410,2,42,1,1,1,1,3,20,12000,10,20,60000,12,20,120000
2,34,3410,2,42,2,1,2,1,5,20,12000,10,20,60000,10,20,120000
2,34,3410,2,42,3,1,2,1,3,10,12000,10,20,60000,10,10,110000
2,34,3410,2,42,4,1,2,1,3,10,12500,10,10,55000,10,10,110000
2,34,3412,2,156,1,2,,,,,,,,,,,
2,34,3412,2,156,2,2,,,,,,,,,,,
2,34,3412,2,156,3,1,2,1,5,10,11000,10,10,55000,12,10,110000
2,34,3412,2,156,4,2,,,,,,,,,,,
2,34,3413,2,262,1,2,,,,,,,,,,,
2,34,3413,2,262,2,2,,,,,,,,,,,
2,34,3413,2,262,3,1,2,1,5,5,11000,12,10,55000,12,10,110000
2,34,3413,2,262,4,2,,,,,,,,,,,
2,34,3415,2,268,1,1,2,1,10,10,11000,12,20,60000,12,20,120000
2,34,3415,2,268,2,2,,,,,,,,,,,
2,34,3415,2,268,3,1,2,1,3,3,11200,12,10,55000,12,10,110000
2,34,3415,2,268,4,2,,,,,,,,,,,
2,35,3501,1,702,1,1,1,1,1,10,11000,5,20,60000,12,22,122000
2,35,3501,1,702,2,2,,,,,,,,,,,
2,35,3501,1,702,3,1,2,1,2,5,10500,5,5,52500,5,10,110000
2,35,3501,1,702,4,1,2,1,2,15,11500,2,15,57500,2,15,115000
2,35,3501,2,1228,1,1,1,1,1,15,11500,12,20,60000,12,20,120000
2,35,3501,2,1228,2,2,,,,,,,,,,,
2,35,3501,2,1228,3,2,,,,,,,,,,,
2,35,3501,2,1228,4,2,,,,,,,,,,,
2,35,3503,1,54,1,1,1,1,1,20,12000,12,24,62000,12,24,124000
2,35,3503,1,54,2,1,2,1,2,10,11000,5,10,55000,12,10,110000
2,35,3503,1,54,3,2,,,,,,,,,,,
2,35,3503,1,54,4,1,2,1,1,15,11500,2,15,57500,3,15,115000
2,35,3506,2,1040,1,2,,,,,,,,,,,
2,35,3506,2,1040,2,2,,,,,,,,,,,
2,35,3506,2,1040,3,2,,,,,,,,,,,
2,35,3506,2,1040,4,1,2,2,1,20,12000,2,20,60000,2,20,120000
2,35,3509,2,1310,1,1,1,1,1,15,11500,12,20,60000,12,20,120000
2,35,3509,2,1310,2,1,1,1,1,10,11000,3,10,51000,5,10,110000
2,35,3509,2,1310,3,2,,,,,,,,,,,
2,35,3509,2,1310,4,2,,,,,,,,,,,
2,35,3509,2,2276,1,2,,,,,,,,,,,
2,35,3509,2,2276,2,2,,,,,,,,,,,
2,35,3509,2,2276,3,2,,,,,,,,,,,
2,35,3509,2,2276,4,1,2,2,1,15,11500,2,15,57500,2,15,115000
2,35,3511,2,1646,1,2,,,,,,,,,,,
2,35,3511,2,1646,2,2,,,,,,,,,,,
2,35,3511,2,1646,3,1,2,1,2,5,11000,5,5,52500,5,10,110000
2,35,3511,2,1646,4,2,,,,,,,,,,,
2,35,3513,2,576,1,1,1,1,2,15,11500,3,15,57500,12,20,120000
2,35,3513,2,576,2,2,,,,,,,,,,,
2,35,3513,2,576,3,1,2,1,2,10,11000,5,10,55000,5,10,110000
2,35,3513,2,576,4,2,,,,,,,,,,,
2,35,3513,1,1278,1,1,1,1,1,18,11800,12,20,60000,12,24,124800
2,35,3513,1,1278,2,2,,,,,,,,,,,
2,35,3513,1,1278,3,1,2,1,2,10,11000,5,10,55000,5,10,110000
2,35,3513,1,1278,4,1,2,1,2,15,11500,2,15,57500,3,15,115000
2,35,3515,2,316,1,2,,,,,,,,,,,
2,35,3515,2,316,2,2,,,,,,,,,,,
2,35,3515,2,316,3,1,2,1,2,4,10400,5,5,52500,5,5,105000
2,35,3515,2,316,4,2,,,,,,,,,,,
2,35,3516,2,1632,1,2,,,,,,,,,,,
2,35,3516,2,1632,2,2,,,,,,,,,,,
2,35,3516,2,1632,3,2,,,,,,,,,,,
2,35,3516,2,1632,4,1,2,2,1,15,11500,2,15,57500,2,18,118000
3,36,3601,2,1214,1,2,,,,,,,,,,,
3,36,3601,2,1214,2,2,,,,,,,,,,,
3,36,3601,2,1214,3,1,1,1,5,0,10000,10,0,50000,10,0,100000
3,36,3601,2,1214,4,2,,,,,,,,,,,
3,36,3603,2,978,1,2,,,,,,,,,,,
3,36,3603,2,978,2,2,,,,,,,,,,,
3,36,3603,2,978,3,1,1,1,5,0,10000,10,0,50000,10,0,100000
3,36,3603,2,978,4,2,,,,,,,,,,,
3,36,3605,2,240,1,2,,,,,,,,,,,
3,36,3605,2,240,2,2,,,,,,,,,,,
3,36,3605,2,240,3,1,2,1,5,2,11000,12,5,55000,12,10,110000
3,36,3605,2,240,4,2,,,,,,,,,,,
3,36,3606,2,1956,1,2,,,,,,,,,,,
3,36,3606,2,1956,2,2,,,,,,,,,,,
3,36,3606,2,1956,3,1,2,2,5,0,10000,7,0,50000,10,0,100000
3,36,3606,2,1956,4,2,,,,,,,,,,,
3,36,3607,1,2596,1,1,1,1,10,10,12000,15,12,60000,12,10,150000
3,36,3607,1,2596,2,1,1,1,10,5,12000,15,5,55000,12,10,120000
3,36,3607,1,2596,3,1,2,1,5,2,11000,20,5,55000,12,10,120000
3,36,3607,1,2596,4,2,,,,,,,,,,,
3,36,3608,2,2078,1,1,1,1,5,2,11000,10,5,55000,12,5,120000
3,36,3608,2,2078,2,2,,,,,,,,,,,
3,36,3608,2,2078,3,2,,,,,,,,,,,
3,36,3608,2,2078,4,2,,,,,,,,,,,
3,36,3610,2,1826,1,2,,,,,,,,,,,
3,36,3610,2,1826,2,2,,,,,,,,,,,
3,36,3610,2,1826,3,1,1,1,5,0,10000,10,0,50000,10,0,100000
3,36,3610,2,1826,4,2,,,,,,,,,,,
3,36,3612,1,1474,1,2,,,,,,,,,,,
3,36,3612,1,1474,2,2,,,,,,,,,,,
3,36,3612,1,1474,3,1,2,1,5,0,10000,10,0,50000,12,0,100000
3,36,3612,1,1474,4,2,,,,,,,,,,,
3,36,3613,2,1066,1,2,,,,,,,,,,,
3,36,3613,2,1066,2,1,2,1,5,0,10000,5,0,50000,5,0,100000
3,36,3613,2,1066,3,1,2,2,5,0,10000,5,0,50000,5,0,100000
3,36,3613,2,1066,4,2,,,,,,,,,,,
1,37,3702,1,972,1,2,,,,,,,,,,,
1,37,3702,1,972,2,2,,,,,,,,,,,
1,37,3702,1,972,3,1,2,1,1,0,10000,5,1,50500,10,2,102000
1,37,3702,1,972,4,2,,,,,,,,,,,
1,37,3706,2,6,1,2,,,,,,,,,,,
1,37,3706,2,6,2,1,2,2,12,10,11000,12,10,55000,12,10,110000
1,37,3706,2,6,3,1,2,1,1,0,10000,5,0,50000,5,0,100000
1,37,3706,2,6,4,2,,,,,,,,,,,
1,37,3706,1,156,1,2,,,,,,,,,,,
1,37,3706,1,156,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,37,3706,1,156,3,1,2,1,1,0,10000,1,0,50000,1,0,100000
1,37,3706,1,156,4,2,,,,,,,,,,,
1,37,3706,1,4144,1,2,,,,,,,,,,,
1,37,3706,1,4144,2,1,2,1,2,10,11000,12,10,55000,12,10,110000
1,37,3706,1,4144,3,2,,,,,,,,,,,
1,37,3706,1,4144,4,2,,,,,,,,,,,
